name,line,voltage
CONROE 6 0-CONROE 5 1-i_2275,"LINESTRING (-95.49208100000001 30.231356713271317, -95.429908 30.304888576333003",115.0
PASADENA 1 2-HOUSTON 14 0-i_2551,"LINESTRING (-95.203078 29.713328191541795, -95.24879300000002 29.687322056705803",115.0
MERIDIAN 0-HICO 0-i_1110,"LINESTRING (-97.70112300000001 31.910103277854905, -97.87360000000001 31.995374949031408",161.0
GRAND PRAIRIE 1 0-GRAND PRAIRIE 2 0-i_1175,"LINESTRING (-96.99286199999999 32.72701721580269, -97.005789 32.77424950020599",161.0
BEN WHEELER 0-GRAND SALINE 0-i_3042,"LINESTRING (-95.652983 32.42190051877701, -95.678531 32.6405102924386",115.0
GARLAND 1 0-FRISCO 2 0-i_1503,"LINESTRING (-96.57200500000002 32.85519770528371, -96.85202699999999 33.143924609675196",500.0
FROST 0-ITALY 0-i_1045,"LINESTRING (-96.798932 32.0325834279002, -96.84218 32.171617713282195",161.0
FREEPORT 1 0-ALVIN 0-i_2900,"LINESTRING (-95.324 28.97390134047749, -95.18288 29.422491490378206",500.0
HIDALGO 0-PROGRESO 0-i_515,"LINESTRING (-98.232746 26.104723641382215, -97.95314 26.076710093046994",115.0
CEDAR CREEK 1 0-BASTROP 0-i_1604,"LINESTRING (-97.5428 30.143309487828606, -97.2528 30.1393735890793",500.0
BREMOND 0-FRANKLIN 0-i_3136,"LINESTRING (-96.68423 31.085759152857804, -96.46860000000001 31.17413989490129",500.0
FORSAN 0-BIG SPRING 7 0-i_74,"LINESTRING (-101.38960000000002 32.134703244454506, -101.356434 32.0968117129129",115.0
ROWLETT 2 0-SACHSE 0-i_1181,"LINESTRING (-96.55276700000002 32.93565990190759, -96.577283 32.96659174761798",161.0
KATY 4 0-KATY 1 2-i_2310,"LINESTRING (-95.82785600000001 29.8507171346678, -95.72943600000002 29.831315240584683",115.0
CHANNELVIEW 1 2-CHANNELVIEW 2 0-i_2821,"LINESTRING (-95.09333 29.8061044515485, -95.047291 29.830040617506594",115.0
CISCO 0-ALBANY 2 0-i_834,"LINESTRING (-99.155736 32.54993516064611, -99.23283999999998 32.784078042778596",161.0
MCCAMEY 1 1-DEL RIO 0-i_62,"LINESTRING (-102.23090000000002 31.20304177581981, -101.201636 29.83097421926579",230.0
CENTERVILLE 0-NORMANGEE 0-i_3001,"LINESTRING (-95.925344 31.130289044105204, -96.13019 31.126278783573497",115.0
COOPER 0-WOLFE CITY 0-i_1160,"LINESTRING (-95.748461 33.4562111947955, -95.93670700000001 33.41486233165111",161.0
GRULLA 0-SULLIVAN CITY 0-i_780,"LINESTRING (-98.645824 26.268370717181497, -98.558191 26.247269543960094",115.0
HALTOM CITY 0-FORT WORTH 3 0-i_1524,"LINESTRING (-97.26377600000001 32.80101522878581, -97.214058 32.7450037047212",161.0
HOUSTON 27 0-HOUSTON 50 0-i_2722,"LINESTRING (-95.331533 29.66437748569099, -95.429289 29.63328971265901",115.0
PARIS 1 0-MOUNT PLEASANT 1 0-i_282,"LINESTRING (-95.57199999999999 33.62480490119471, -95.0237 33.085667648788416",500.0
RICHARDSON 1 0-PLANO 2 0-i_842,"LINESTRING (-96.659463 32.9891413645929, -96.669564 33.02914646008381",161.0
CORPUS CHRISTI 14 0-CORPUS CHRISTI 13 0-i_710,"LINESTRING (-97.436795 27.8463549371006, -97.43697400000003 27.767879321957103",115.0
HOUSTON 68 0-HOUSTON 48 0-i_2651,"LINESTRING (-95.48805 29.794371726120797, -95.41333300000002 29.79574976054061",115.0
DALLAS 30 0-DALLAS 21 0-i_837,"LINESTRING (-96.82187400000001 32.845890451502704, -96.786759 32.86246790356459",161.0
HOUSTON 6 1-PASADENA 1 1-i_2914,"LINESTRING (-95.210789 29.819702359047994, -95.19587800000001 29.72083189137611",230.0
SWEETWATER 4 0-SWEETWATER 5 0-i_299,"LINESTRING (-100.3299 32.3545179828875, -100.20174800000001 32.27968731952469",115.0
MCALLEN 3 0-PHARR 0-i_553,"LINESTRING (-98.23970000000001 26.15588147291161, -98.180714 26.14322077167601",115.0
DALLAS 1 1-HUTCHINS 0-i_925,"LINESTRING (-96.630044 32.646186021553305, -96.69191600000002 32.6360947479536",161.0
ATHENS 2 0-MURCHISON 0-i_3073,"LINESTRING (-95.897047 32.08824814114829, -95.634712 32.15246143180049",115.0
SWEETWATER 3 0-SWEETWATER 4 0-i_300,"LINESTRING (-100.3757 32.34111708180161, -100.3299 32.3545179828875",115.0
GOODFELLOW AFB 0-MILES 0-i_421,"LINESTRING (-100.14367 31.283370011764596, -100.18361600000001 31.58587983835921",115.0
WINCHESTER 1-LA GRANGE 1-i_1797,"LINESTRING (-96.95150000000001 30.031866816332393, -96.71460000000002 29.91095922557381",230.0
FLATONIA 0-WAELDER 0-i_1621,"LINESTRING (-97.14945 29.72136437849151, -97.29232800000001 29.694490704791296",115.0
CONROE 5 0-WILLIS 1 1-i_2271,"LINESTRING (-95.434228 30.304888576333003, -95.4998 30.429391969007707",230.0
RIO HONDO 0-PORT ISABEL 0-i_690,"LINESTRING (-97.480015 26.2549059684428, -97.30376700000001 26.045156350893205",115.0
EDGEWOOD 0-POINT 0-i_3151,"LINESTRING (-95.845461 32.70895493608249, -95.903936 32.983221630427",115.0
SAN ANTONIO 18 0-SAN ANTONIO 16 0-i_2027,"LINESTRING (-98.45511800000001 29.437421859144298, -98.44027400000002 29.342735523366617",115.0
COPPELL 0-LEWSIVILLE 0-i_1400,"LINESTRING (-96.981064 32.961000594697616, -96.958386 33.017231133674",161.0
CLYDE 0-CROSS PLAINS 0-i_1473,"LINESTRING (-99.50987900000003 32.26031165544239, -99.281758 32.0008193115799",161.0
BURKBURNETT 0-IOWA PARK 0-i_142,"LINESTRING (-98.61346700000001 34.09731098616751, -98.712096 33.96732584406029",161.0
CONROE 4 0-SPRING 2 1-i_2586,"LINESTRING (-95.41269100000001 30.185704558653804, -95.37532599999999 30.059676379401296",115.0
PAIGE 0-BASTROP 2-i_1608,"LINESTRING (-97.20989899999996 30.29766860129109, -97.2348 30.1269195886573",115.0
MABANK 2 0-KEMP 0-i_969,"LINESTRING (-96.094532 32.2716714175578, -96.236039 32.3606043922518",161.0
OLMITO 0-SAN BENITO 0-i_715,"LINESTRING (-97.51710900000002 26.0152897036948, -97.620292 26.09962035920391",115.0
MAGNOLIA 2 0-PINEHURST 0-i_2313,"LINESTRING (-95.74566 30.1537667518341, -95.66555400000001 30.1580438598384",115.0
MCKINNEY 2 0-CELINA 0-i_1468,"LINESTRING (-96.627695 33.243470349114816, -96.749377 33.336492915612006",161.0
MEXIA 0-DAWSON 0-i_1321,"LINESTRING (-96.45913700000001 31.648789983001805, -96.646804 31.860838007530113",161.0
FREER 0-SAN DIEGO 0-i_750,"LINESTRING (-98.61997 27.829550936520505, -98.376775 27.84319173700189",115.0
HENDERSON 1 0-CUSHING 2 0-i_3107,"LINESTRING (-94.69502900000002 31.919337891369405, -94.84534000000001 31.79012932165039",115.0
WEBSTER 0-HOUSTON 17 0-i_2869,"LINESTRING (-95.1325 29.536134301532893, -95.26533899999998 29.617916330655007",115.0
CORPUS CHRISTI 3 1-CORPUS CHRISTI 4 0-i_529,"LINESTRING (-97.2757 27.58087585581529, -97.260242 27.620741728063198",115.0
ITALY 0-MILFORD 0-i_1035,"LINESTRING (-96.84218 32.171617713282195, -96.98347000000001 32.131416024729006",161.0
MARION 1 2-CIBOLO 0-i_1633,"LINESTRING (-98.1275 29.616889102008297, -98.21695199999999 29.572499203165",115.0
AUSTIN 30 0-AUSTIN 28 0-i_2000,"LINESTRING (-97.836485 30.428265711512395, -97.79894500000002 30.416073401176394",115.0
ZORRO_SOLAR - CORAZON_SOLAR - 3260,"LINESTRING (-98.82 27.49, -98.74 27.49",230.0
BIG SPRING 1 0-SAN ANGELO 3 0-i_46,"LINESTRING (-101.10770000000001 31.9863933510534, -101.046625 31.79662875198021",115.0
HOUSTON 67 0-HOUSTON 53 0-i_2493,"LINESTRING (-95.48639300000002 29.915198749571104, -95.43236600000002 29.85056913096469",115.0
TYLER 4 1-TYLER 6 0-i_3040,"LINESTRING (-95.280623 32.31585238389079, -95.306262 32.356352106241104",115.0
MISSOURI CITY 1 0-RICHMOND 1 0-i_2322,"LINESTRING (-95.51194900000002 29.59792983429211, -95.67658600000001 29.480170915947696",115.0
STEPHENVILLE 0-BROWNWOOD 0-i_934,"LINESTRING (-98.18591700000002 32.2761477179342, -99.02209100000002 31.742180149350702",500.0
GRANDFALLS 0-FORT STOCKTON 3 0-i_29,"LINESTRING (-103.076134 31.163362193895697, -102.78179200000001 30.74127091181511",115.0
FAIRFIELD 1 2-TENNESSEE COLONY 0-i_3020,"LINESTRING (-96.07709999999999 31.875415697740298, -95.97174300000002 31.9258993273841",115.0
AUSTIN 2 0-AUSTIN 3 0-i_1719,"LINESTRING (-97.60570000000001 30.207311104921697, -97.791608 30.29093722253551",500.0
LA GRANGE 2-FAYETTEVILLE 0-i_1799,"LINESTRING (-96.71460000000002 29.901597330682904, -96.690188 30.036783125572992",115.0
BASTROP 2-SMITHVILLE 0-i_1610,"LINESTRING (-97.2348 30.1269195886573, -97.173148 30.00766429463919",115.0
ADDISON 0-DALLAS 31 0-i_1108,"LINESTRING (-96.834922 32.95763050253531, -96.83320000000002 32.922865552302085",161.0
PLANO 3 0-PLANO 5 0-i_1149,"LINESTRING (-96.72723100000002 33.05434215064129, -96.737958 33.018853178102304",161.0
NEW BRAUNFELS 2 1-SAN ANTONIO 51 0-i_1762,"LINESTRING (-98.06208599999998 29.694376232341686, -98.730432 29.535276280271308",230.0
RADIAN_INCREASE 1 - EARLY 1 - 3241,"LINESTRING (-98.9 31.81, -98.796134 31.83644839017251",115.0
HOUSTON 33 0-HOUSTON 34 0-i_2335,"LINESTRING (-95.360152 29.722391930254705, -95.36399000000002 29.792844687980903",115.0
ROSCOE 2 1-HERMLEIGH 2-i_368,"LINESTRING (-100.63040000000001 32.4633253114801, -100.6368 32.573432644592586",115.0
MELISSA 0-VAN ALSTYNE 0-i_283,"LINESTRING (-96.56264700000001 33.28271043097671, -96.546313 33.43325659205611",161.0
LA VERNIA 0-SUTHERLAND SPRINGS 0-i_1884,"LINESTRING (-98.10343 29.34788265016281, -98.053416 29.290987249706987",115.0
AUSTIN 29 0-AUSTIN 27 1-i_2033,"LINESTRING (-97.82039800000001 30.16462002592501, -97.78878 30.20435503016379",115.0
BUCHANAN DAM 1 0-BUCHANAN DAM 2 0-i_460,"LINESTRING (-98.376422 30.7254098931674, -98.458066 30.930592107242788",115.0
ORANGE GROVE 0 - MILLHOUSE_SOLAR - 3284,"LINESTRING (-98.051187 27.9798857785183, -98.1 27.73",115.0
WALLER 0-PRAIRIE VIEW 0-i_2204,"LINESTRING (-95.92866399999998 30.077100818241195, -95.98689300000001 30.084342000680408",115.0
CARROLLTON 1 0-DALLAS 35 0-i_1264,"LINESTRING (-96.87094 33.047749969919295, -96.838088 32.996893576785816",161.0
HOUSTON 1 0-HOUSTON 18 0-i_2213,"LINESTRING (-95.25029999999998 29.808301074107792, -95.27053700000002 29.716023771561908",115.0
ELMENDORF 2-SAN ANTONIO 22 1-i_1940,"LINESTRING (-98.3681 29.2491618504751, -98.470412 29.275767875508507",115.0
THROCKMORTON 0-ROCHESTER 0-i_271,"LINESTRING (-99.256034 33.181686244327715, -99.633126 33.31681955532651",161.0
HOUSTON 45 0-HOUSTON 64 0-i_2972,"LINESTRING (-95.427498 29.757900393431, -95.47577200000002 29.6728366961662",115.0
FALCON HEIGHTS 1 0-ROMA 0-i_608,"LINESTRING (-99.1552 26.551059519006003, -99.103986 26.526108117951612",115.0
WHARTON 1 1-NEWGULF 0-i_2880,"LINESTRING (-96.0323 29.2815201581002, -95.8817 29.257618689509805",230.0
AUSTIN 25 0-AUSTIN 20 0-i_1646,"LINESTRING (-97.76245000000002 30.290781218580197, -97.73898900000002 30.268081643251207",115.0
NOLANVILLE 0-SALADO 0-i_1221,"LINESTRING (-97.595369 31.069788116793806, -97.58965000000002 30.91955939470162",161.0
HOUSTON 38 0-HOUSTON 25 0-i_2839,"LINESTRING (-95.38326299999999 29.608146087973797, -95.320621 29.616210288273706",115.0
ARMSTRONG 1 1-SARITA 3 0-i_511,"LINESTRING (-97.5634 26.994684632791703, -97.4969 27.0637885794484",115.0
SAN ANTONIO 40 0-SAN ANTONIO 34 0-i_1630,"LINESTRING (-98.567679 29.458138371104788, -98.525289 29.46590556313739",115.0
HOUSTON 80 0-CYPRESS 1 2-i_2210,"LINESTRING (-95.569235 29.977175304716393, -95.66512399999999 29.989044884309898",115.0
FORT WORTH 15 0-FORT WORTH 20 0-i_1495,"LINESTRING (-97.33466499999999 32.7054076287149, -97.375938 32.6504931383529",161.0
DENTON 3 0-LEWISVILLE 2 0-i_1241,"LINESTRING (-97.092416 33.14705569573001, -97.057417 33.07895382564289",161.0
BRADY 0-GOODFELLOW AFB 0-i_412,"LINESTRING (-99.607412 31.170790677037413, -100.14367 31.283370011764596",115.0
ARTHUR CITY 0-PARIS 1 1-i_183,"LINESTRING (-95.640137 33.85188875090719, -95.554 33.62480490119471",161.0
CHANNELVIEW 1 0-PASADENA 2 0-i_2187,"LINESTRING (-95.10053000000002 29.81360120655609, -95.169279 29.722248926690806",500.0
SIMONTON 0-WALLIS 0-i_2207,"LINESTRING (-95.94866000000002 29.68510400148821, -96.05150500000002 29.630230636631513",115.0
HOUSTON 4 2-HOUSTON 39 0-i_2688,"LINESTRING (-95.38095999999999 29.709792264146415, -95.387702 29.750972052268914",115.0
GRAND PRAIRIE 1 0-GRAND PRAIRIE 2 0-i_1176,"LINESTRING (-96.99286199999999 32.72701721580269, -97.005789 32.77424950020599",161.0
HOUSTON 77 0-HOUSTON 64 0-i_2658,"LINESTRING (-95.53093700000001 29.699345356086404, -95.47577200000002 29.6728366961662",115.0
CAMP WOOD 0-BRACKETTVILLE 3 0-i_313,"LINESTRING (-100.069588 29.6684440839131, -100.430985 29.389347796990716",115.0
LA GRANGE 0-BRENHAM 0-i_1773,"LINESTRING (-96.73260000000002 29.91095922557381, -96.399472 30.208852977826588",500.0
HASLET 0-FORT WORTH 25 0-i_1049,"LINESTRING (-97.373655 32.98420822958651, -97.430235 32.91110423103041",161.0
MESQUITE 3 0-MESQUITE 2 0-i_1210,"LINESTRING (-96.62667700000002 32.8148886066357, -96.613117 32.76928536513721",161.0
AUSTIN 36 0-AUSTIN 37 0-i_1687,"LINESTRING (-97.947609 30.3758653785418, -97.954624 30.317261890235603",115.0
ARCHER CITY 0-OLNEY 2 0-i_272,"LINESTRING (-98.875782 33.52139371461991, -98.916556 33.244181546236305",161.0
BEN WHEELER 0-TYLER 5 0-i_3045,"LINESTRING (-95.652983 32.42190051877701, -95.298879 32.46348032193621",115.0
AUSTIN 39 0-DRIPPING SPRINGS 0-i_1944,"LINESTRING (-98.029973 30.10942363291159, -98.131215 30.2216454675257",115.0
KATY 1 2-HOUSTON 82 0-i_2309,"LINESTRING (-95.72943600000002 29.831315240584683, -95.58003400000001 29.810188121261906",115.0
AUSTIN 8 0-AUSTIN 9 0-i_1954,"LINESTRING (-97.67995700000002 30.2674816280489, -97.68067500000001 30.1813084475524",115.0
HOUSTON 45 0-HOUSTON 64 0-i_2973,"LINESTRING (-95.427498 29.757900393431, -95.47577200000002 29.6728366961662",115.0
DENTON 1 0-POOLVILLE 0-i_1225,"LINESTRING (-97.0989 33.1950900168082, -97.89230000000002 33.05226535834791",500.0
CHANNELVIEW 1 2-HOUSTON 9 0-i_2223,"LINESTRING (-95.09333 29.8061044515485, -95.14544 29.8304296272335",115.0
HOUSTON 10 0-PASADENA 5 0-i_2381,"LINESTRING (-95.16952100000002 29.761429903746293, -95.18617999999998 29.64541301403071",115.0
BLACKWELL 0-TUSOCOLA 0-i_327,"LINESTRING (-100.2596 32.192007078000785, -99.99826700000001 32.2978031716202",115.0
PECOS 0-MONAHANS 2 0-i_27,"LINESTRING (-103.59091400000001 31.7974278048913, -103.15204600000001 31.478445777491114",115.0
EDNA 0-HALLETTSVILLE 0-i_1879,"LINESTRING (-96.68071499999999 29.03612013188931, -96.82718900000002 29.373761835997314",115.0
GRAND PRAIRIE 3 1-DALLAS 44 0-i_1100,"LINESTRING (-97.016052 32.662528464797305, -96.961022 32.63365168172731",161.0
PORTER 0-NEW CANEY 0-i_2546,"LINESTRING (-95.29352100000001 30.104193501036587, -95.18616100000001 30.15872887713761",115.0
FAIRFIELD 2 1-JEWETT 1 1-i_3103,"LINESTRING (-96.0184 31.814481934451507, -96.2165 31.41575566729249",230.0
BRYAN 4 0-BRYAN 2 0-i_3032,"LINESTRING (-96.313612 30.6550583806754, -96.36331600000001 30.64121549386309",115.0
AMISTAD_HYDRO 0 - EAGLE PASS 0 - 3365,"LINESTRING (-101.05602 29.44952, -100.26608800000001 28.47006691240151",230.0
CUSHING 1 0 - ANGELINA_SOLAR 1 - 3255,"LINESTRING (-94.88263999999998 31.82601469861781, -94.86 31.37",230.0
HOUSTON 30 0-HOUSTON 54 0-i_2774,"LINESTRING (-95.34981200000001 29.985310509065613, -95.43539600000001 30.00574602260961",115.0
WACO 2 1-WACO 6 0-i_1174,"LINESTRING (-97.07691 31.61482274425611, -97.20689300000001 31.620992150715207",161.0
CORPUS CHRISTI 9 0-PORTLAND 0-i_627,"LINESTRING (-97.383456 27.813050968737212, -97.375238 27.88576823783399",115.0
PLANO 3 0-PLANO 4 0-i_958,"LINESTRING (-96.72723100000002 33.05434215064129, -96.736408 33.087672064856704",161.0
WACO 1 0-WACO 2 0-i_1162,"LINESTRING (-97.07305400000001 31.469530192503402, -97.08771 31.61482274425611",500.0
COTULLA 0-ENCINAL 0-i_544,"LINESTRING (-99.205344 28.286832967577315, -99.39019300000001 28.035329050485206",115.0
PASADENA 3 0-LAPORTE 0-i_2535,"LINESTRING (-95.0386 29.619996382330505, -95.052627 29.724273977160806",500.0
BEDFORD 2 0-EULESS 1 0-i_1300,"LINESTRING (-97.14155700000002 32.828237970347814, -97.08242800000001 32.857865778045806",161.0
GRAND PRAIRIE 2 0-IRVING 3 0-i_1365,"LINESTRING (-97.005789 32.77424950020599, -96.951303 32.7941870428682",161.0
ELROND - ROCHESTER 1 - 3358,"LINESTRING (-99.58 33.09, -99.62 33.29",230.0
POOLVILLE 1-PARADISE 0-i_1201,"LINESTRING (-97.8743 33.05226535834791, -97.71442200000003 33.09269513093341",161.0
BRIDGEPORT 0-POOLVILLE 0-i_1296,"LINESTRING (-97.90280000000003 33.1903748419846, -97.89230000000002 33.05226535834791",500.0
SAN ANTONIO 51 0-HONDO 0-i_1989,"LINESTRING (-98.730432 29.535276280271308, -99.130334 29.4211037564241",230.0
DUNCANVILLE 1 0-DALLAS 43 0-i_1279,"LINESTRING (-96.908282 32.658235348339204, -96.932965 32.67381377099551",161.0
O DONNELL 2 0-COAHOMA 0-i_48,"LINESTRING (-101.56961700000001 32.92297051176409, -101.23778399999999 32.873464132594016",115.0
CORPUS CHRISTI 10 0-CORPUS CHRISTI 14 0-i_666,"LINESTRING (-97.39013500000001 27.761649957265284, -97.436795 27.8463549371006",115.0
HOUSTON 4 2-HOUSTON 39 0-i_2687,"LINESTRING (-95.38095999999999 29.709792264146415, -95.387702 29.750972052268914",115.0
CONIGLIO_SOlAR - LEONARD 0 - 3340,"LINESTRING (-96.06 33.37, -96.170163 33.4354317555611",161.0
ALLEN 1 1-PLANO 1 0-i_1059,"LINESTRING (-96.599127 33.08717405119059, -96.611882 33.019378192483",161.0
FORT WORTH 26 0-HALTOM CITY 0-i_1257,"LINESTRING (-97.431999 32.77298746586559, -97.26377600000001 32.80101522878581",161.0
TYLER 3 0-TYLER 6 0-i_3141,"LINESTRING (-95.20407 32.4123338742814, -95.306262 32.356352106241104",115.0
SAN ANTONIO 22 0-SAN ANTONIO 37 1-i_1939,"LINESTRING (-98.474732 29.275767875508507, -98.560811 29.499201386850604",230.0
IMPACT_SOLAR - MOUNT PLEASANT 1 1 - 3248,"LINESTRING (-95.14 33.09, -95.00570000000002 33.085667648788416",230.0
PASADENA 2 2-DEER PARK 2-i_2197,"LINESTRING (-95.162079 29.715995970726297, -95.114456 29.71443083422439",115.0
ODESSA 2 0-ODESSA 1 0-i_4,"LINESTRING (-102.25334800000002 31.90062364822749, -102.3084 31.82500733984199",115.0
AUSTIN 25 0-AUSTIN 33 0-i_1649,"LINESTRING (-97.76245000000002 30.290781218580197, -97.881151 30.318538922639696",115.0
WEST 0-ELM MOTT 0-i_1395,"LINESTRING (-97.234292 31.810072642355312, -97.064707 31.690492734532512",161.0
SHINER 0-FLATONIA 0-i_1901,"LINESTRING (-97.074825 29.558637264863993, -97.14945 29.72136437849151",115.0
DALLAS 3 0-RICHARDSON 2 0-i_1078,"LINESTRING (-96.674229 32.707882695939915, -96.73776 32.97364694061329",500.0
SHEFFIELD 0-OZONA 0-i_78,"LINESTRING (-101.77553 30.590800267185404, -101.322239 30.569418900182985",115.0
PEARLAND 1 0-FRIENDSWOOD 0-i_2818,"LINESTRING (-95.276139 29.55904886955949, -95.188533 29.51256771776159",115.0
FORT WORTH 10 0-KELLER 2 1-i_860,"LINESTRING (-97.30688600000002 32.9729449214079, -97.27527399999998 32.925619627546986",161.0
IRAAN 2 0-MCCAMEY 1 0-i_18,"LINESTRING (-102.192433 30.92529076483021, -102.2201 31.20304177581981",115.0
SAN ANTONIO 46 0-SAN ANTONIO 44 0-i_1595,"LINESTRING (-98.652613 29.649847124285706, -98.620448 29.622221437611895",115.0
CORPUS CHRISTI 10 0-CORPUS CHRISTI 14 0-i_665,"LINESTRING (-97.39013500000001 27.761649957265284, -97.436795 27.8463549371006",115.0
CORPUS CHRISTI 7 0-PORT ARANSAS 0-i_740,"LINESTRING (-97.355165 27.656136791549095, -97.105983 27.771066508576816",115.0
ROUND ROCK 3 2-ROUND ROCK 2 0-i_2167,"LINESTRING (-97.642886 30.496783978561705, -97.64199 30.540875583132394",115.0
PANHANDLE 5 0-PANHANDLE 2 1-i_151,"LINESTRING (-101.53099999999999 35.34442725070819, -101.27483299999999 35.232452121577005",161.0
AUSTIN 34 0-AUSTIN 39 0-i_1887,"LINESTRING (-97.885062 30.1759293116273, -98.029973 30.10942363291159",115.0
INEZ 0-EDNA 0-i_2178,"LINESTRING (-96.880623 28.832742766276297, -96.68071499999999 29.03612013188931",115.0
SAN ANTONIO 32 1-SAN ANTONIO 29 0-i_2128,"LINESTRING (-98.517303 29.419895426275307, -98.501428 29.401894981943396",115.0
QUINLAN 0-GREENVILLE 2 0-i_1414,"LINESTRING (-96.10435499999998 32.91866521771729, -96.075274 33.062420054452296",161.0
ARGYLE 0-DENTON 3 0-i_1240,"LINESTRING (-97.17018200000001 33.11226273988471, -97.092416 33.14705569573001",161.0
MOUNT PLEASANT 2 1-COOKVILLE 0-i_3145,"LINESTRING (-95.1399 33.32883538486579, -94.84884799999999 33.2359389784431",115.0
ARLINGTON 1 0-KELLER 2 0-i_852,"LINESTRING (-97.13488999999998 32.772671457267094, -97.279594 32.925619627546986",500.0
FANNIN 1-YORKTOWN 0-i_562,"LINESTRING (-97.192567 28.706485129612496, -97.419562 28.851427899044594",115.0
MCALLEN 2 0-MCALLEN 3 0-i_502,"LINESTRING (-98.230592 26.209356438198604, -98.23970000000001 26.15588147291161",115.0
MADISONVILLE 0-HEARNE 0-i_3000,"LINESTRING (-95.89634399999998 30.947497199492407, -96.517934 30.865733921699793",115.0
HOUSTON 72 0-HOUSTON 84 0-i_2257,"LINESTRING (-95.51758300000002 29.649890125355, -95.58239 29.66836658493781",115.0
JUSTIN 0-PONDER 0-i_861,"LINESTRING (-97.33689900000002 33.09758033679089, -97.30802799999998 33.19629404994419",161.0
WASHINGTON 0-CHAPPELL HILL 0-i_1948,"LINESTRING (-96.18036500000001 30.280718526923806, -96.24944199999999 30.116072119264302",115.0
TELEPHONE 0-ARTHUR CITY 0-i_184,"LINESTRING (-95.98782300000002 33.77273121529389, -95.640137 33.85188875090719",161.0
HOUSTON 26 0-HOUSTON 39 0-i_2797,"LINESTRING (-95.325288 29.797687808950695, -95.387702 29.750972052268914",115.0
DISCO_SOLAR - HASKELL 1 - 3355,"LINESTRING (-99.62 33.01, -99.62878900000001 33.1166547754508",115.0
SUMNER 0-PARIS 2 1-i_170,"LINESTRING (-95.735327 33.7392488772572, -95.52170000000001 33.69080949840439",161.0
HOUSTON 90 1-KATY 1 1-i_2307,"LINESTRING (-95.65128000000001 29.824987491167203, -95.725116 29.835062743090106",230.0
HOUSTON 2 0-PORTER 0-i_2558,"LINESTRING (-95.23860000000003 29.949704615048507, -95.29352100000001 30.104193501036587",115.0
GREENVILLE 1 0 - SAMSON SOLAR 3 0 - 3296,"LINESTRING (-96.10840000000002 33.1646730744551, -95.7 33.65",500.0
